word,syllables,tonic,class,canonic
baralhado,"['ba', 'ra', 'lha', 'do']",2,paroxítona,False
baralhar,"['ba', 'ra', 'lhar']",2,oxítona,False
baralho,"['ba', 'ra', 'lho']",1,paroxítona,False
barão,"['ba', 'rão']",1,oxítona,False
barata,"['ba', 'ra', 'ta']",1,paroxítona,True
baratamente,"['ba', 'ra', 'ta', 'men', 'te']",3,paroxítona,False
baratar,"['ba', 'ra', 'tar']",2,oxítona,False
barateira,"['ba', 'ra', 'tei', 'ra']",2,paroxítona,False
barateiro,"['ba', 'ra', 'tei', 'ro']",2,paroxítona,False
barateza,"['ba', 'ra', 'te', 'za']",2,paroxítona,True
baratinar,"['ba', 'ra', 'ti', 'nar']",3,oxítona,False
baratinha,"['ba', 'ra', 'ti', 'nha']",2,paroxítona,False
barato,"['ba', 'ra', 'to']",1,paroxítona,True
barba,"['bar', 'ba']",0,paroxítona,False
barba-azul,"['bar', 'ba-a', 'zul']",2,oxítona,False
barbacã,"['bar', 'ba', 'cã']",2,oxítona,False
barbada,"['bar', 'ba', 'da']",1,paroxítona,False
barbadinho,"['bar', 'ba', 'di', 'nho']",2,paroxítona,False
barbado,"['bar', 'ba', 'do']",1,paroxítona,False
barbante,"['bar', 'ban', 'te']",1,paroxítona,False
barbar,"['bar', 'bar']",1,oxítona,False
bárbara,"['bár', 'ba', 'ra']",0,proparoxítona,False
barbaramente,"['bar', 'ba', 'ra', 'men', 'te']",3,paroxítona,False
barbaridade,"['bar', 'ba', 'ri', 'da', 'de']",3,paroxítona,False
barbárie,"['bar', 'bá', 'ri', 'e']",1,proparoxítona,False
barbarismo,"['bar', 'ba', 'ris', 'mo']",2,paroxítona,False
bárbaro,"['bár', 'ba', 'ro']",0,proparoxítona,False
barbas,"['bar', 'bas']",0,paroxítona,False
barbatana,"['bar', 'ba', 'ta', 'na']",2,paroxítona,False
barbatar,"['bar', 'ba', 'tar']",2,oxítona,False
barbato,"['bar', 'ba', 'to']",1,paroxítona,False
barbear,"['bar', 'be', 'ar']",2,oxítona,False
barbearia,"['bar', 'be', 'a', 'ri', 'a']",3,paroxítona,False
barbecue,"['bar', 'be', 'cue']",2,oxítona,False
barbeiro,"['bar', 'bei', 'ro']",1,paroxítona,False
barbeito,"['bar', 'bei', 'to']",1,paroxítona,False
barbela,"['bar', 'be', 'la']",1,paroxítona,False
barbelar,"['bar', 'be', 'lar']",2,oxítona,False
barbicha,"['bar', 'bi', 'cha']",1,paroxítona,False
barbichas,"['bar', 'bi', 'chas']",1,paroxítona,False
barbilongo,"['bar', 'bi', 'lon', 'go']",2,paroxítona,False
barbitúrico,"['bar', 'bi', 'tú', 'ri', 'co']",2,proparoxítona,False
barbo,"['bar', 'bo']",0,paroxítona,False
barbotina,"['bar', 'bo', 'ti', 'na']",2,paroxítona,False
barbuda,"['bar', 'bu', 'da']",1,paroxítona,False
barbudo,"['bar', 'bu', 'do']",1,paroxítona,False
barça,"['bar', 'ça']",0,paroxítona,False
barca,"['bar', 'ca']",0,paroxítona,False
barcaça,"['bar', 'ca', 'ça']",1,paroxítona,False
barcarola,"['bar', 'ca', 'ro', 'la']",2,paroxítona,False
barcelense,"['bar', 'ce', 'len', 'se']",2,paroxítona,False
barcelonês,"['bar', 'ce', 'lo', 'nês']",3,oxítona,False
barcelonesa,"['bar', 'ce', 'lo', 'ne', 'sa']",3,paroxítona,False
barco,"['bar', 'co']",0,paroxítona,False
barco-patrulha,"['bar', 'co-pa', 'tru', 'lha']",2,paroxítona,False
barda,"['bar', 'da']",0,paroxítona,False
bardamerda,"['bar', 'da', 'mer', 'da']",2,paroxítona,False
bardamerdas,"['bar', 'da', 'mer', 'das']",2,paroxítona,False
bardar,"['bar', 'dar']",1,oxítona,False
bardo,"['bar', 'do']",0,paroxítona,False
